Tiempo,"ID de Usuario",Nombre,Apellido,"Numero de tarjeta",Dispositivo,"Punto del evento",Verificacion,Estado,Evento,Notas
"27/07/2026 18:57",3987384,,,,Potosi,"Sucursal Potosi","No disponible",Salida,"Sin evento",
"27/07/2026 19:07",6600652,,,,Potosi,"Sucursal Potosi","No disponible",Salida,"Sin evento",
"27/07/2026 19:07",6561173,,,,Potosi,"Sucursal Potosi","No disponible",Salida,"Sin evento",
"28/07/2026 08:31",6600652,,,,Potosi,"Sucursal Potosi","No disponible",Salida,"Sin evento",
"28/07/2026 08:31",6561173,,,,Potosi,"Sucursal Potosi","No disponible",Salida,"Sin evento",
"28/07/2026 08:41",3987384,,,,Potosi,"Sucursal Potosi","No disponible",Salida,"Sin evento",
"28/07/2026 19:20",6600652,,,,Potosi,"Sucursal Potosi","No disponible",Salida,"Sin evento",
"28/07/2026 19:25",6561173,,,,Potosi,"Sucursal Potosi","No disponible",Salida,"Sin evento",
"28/07/2026 20:38",3987384,,,,Potosi,"Sucursal Potosi","No disponible",Salida,"Sin evento",
"29/07/2026 08:31",6600652,,,,Potosi,"Sucursal Potosi","No disponible",Salida,"Sin evento",
"29/07/2026 08:32",3987384,,,,Potosi,"Sucursal Potosi","No disponible",Salida,"Sin evento",
"29/07/2026 08:36",6561173,,,,Potosi,"Sucursal Potosi","No disponible",Salida,"Sin evento",
